StateCode,IssuerId,PlanId,IndividualRate,FIPSCode,MultistatePlan_2015,MetalLevel_2015,a.IndividualRate
FL,86382,86382FL0010007,253.82,12011,N,Silver,231.04
FL,86382,86382FL0010008,247.24,12011,N,Silver,231.04
FL,86382,86382FL0010009,253.32,12011,N,Silver,231.04
FL,86382,86382FL0010014,234.57,12011,N,Silver,231.04
FL,86382,86382FL0010015,244.45,12011,N,Silver,231.04
FL,86382,86382FL0010016,193.79,12011,N,Bronze,198.19
FL,86382,86382FL0010017,191.51,12011,N,Bronze,198.19
FL,86382,86382FL0010012,194.55,12011,N,Bronze,204.4
FL,86382,86382FL0010013,203.41,12011,N,Bronze,204.4
FL,86382,86382FL0020002,304.47,12011,N,Gold,235.74
FL,86382,86382FL0020004,301.64,12011,N,Gold,235.74
FL,86382,86382FL0020007,258.54,12011,N,Silver,235.74
FL,86382,86382FL0020008,251.84,12011,N,Silver,235.74
FL,86382,86382FL0020009,258.03,12011,N,Silver,235.74
FL,86382,86382FL0020014,238.93,12011,N,Silver,235.74
FL,86382,86382FL0020015,249,12011,N,Silver,235.74
FL,86382,86382FL0020016,197.39,12011,N,Bronze,202.22
FL,86382,86382FL0020017,195.07,12011,N,Bronze,202.22
FL,86382,86382FL0020012,198.17,12011,N,Bronze,208.56
FL,86382,86382FL0020013,207.2,12011,N,Bronze,208.56
FL,86382,86382FL0030002,314.16,12011,N,Gold,243.34
FL,86382,86382FL0030004,311.23,12011,N,Gold,243.34
FL,86382,86382FL0030007,266.77,12011,N,Silver,243.34
FL,86382,86382FL0030008,259.85,12011,N,Silver,243.34
FL,86382,86382FL0030009,266.24,12011,N,Silver,243.34
FL,86382,86382FL0030014,246.54,12011,N,Silver,243.34
FL,86382,86382FL0030015,256.92,12011,N,Silver,243.34
FL,86382,86382FL0030016,203.67,12011,N,Bronze,208.75
FL,86382,86382FL0030017,201.28,12011,N,Bronze,208.75
FL,86382,86382FL0030012,204.47,12011,N,Bronze,215.29
FL,86382,86382FL0030013,213.79,12011,N,Bronze,215.29
FL,86382,86382FL0010002,279.57,12086,N,Gold,268
FL,86382,86382FL0010004,276.97,12086,N,Gold,268
FL,86382,86382FL0010007,237.4,12086,N,Silver,215.6
FL,86382,86382FL0010008,231.24,12086,N,Silver,215.6
FL,86382,86382FL0010009,236.93,12086,N,Silver,215.6
FL,86382,86382FL0010014,219.39,12086,N,Silver,215.6
FL,86382,86382FL0010015,228.63,12086,N,Silver,215.6
FL,86382,86382FL0010016,181.25,12086,N,Bronze,184.95
FL,86382,86382FL0010017,179.12,12086,N,Bronze,184.95
FL,86382,86382FL0010012,181.96,12086,N,Bronze,190.75
FL,86382,86382FL0010013,190.25,12086,N,Bronze,190.75
FL,86382,86382FL0020002,284.77,12086,N,Gold,219.99
FL,86382,86382FL0020004,282.12,12086,N,Gold,219.99
FL,86382,86382FL0020007,241.82,12086,N,Silver,219.99
FL,86382,86382FL0020008,235.54,12086,N,Silver,219.99
FL,86382,86382FL0020009,241.33,12086,N,Silver,219.99
FL,86382,86382FL0020014,223.47,12086,N,Silver,219.99
FL,86382,86382FL0020015,232.89,12086,N,Silver,219.99
FL,86382,86382FL0020016,184.62,12086,N,Bronze,188.72
FL,86382,86382FL0020017,182.45,12086,N,Bronze,188.72
FL,86382,86382FL0020012,185.34,12086,N,Bronze,194.63
FL,86382,86382FL0020013,193.79,12086,N,Bronze,194.63
FL,86382,86382FL0030002,293.83,12086,N,Gold,227.09
FL,86382,86382FL0030004,291.09,12086,N,Gold,227.09
FL,86382,86382FL0030007,249.51,12086,N,Silver,227.09
FL,86382,86382FL0030008,243.03,12086,N,Silver,227.09
FL,86382,86382FL0030009,249.01,12086,N,Silver,227.09
FL,86382,86382FL0030014,230.58,12086,N,Silver,227.09
FL,86382,86382FL0030015,240.3,12086,N,Silver,227.09
FL,86382,86382FL0030016,190.49,12086,N,Bronze,194.8
FL,86382,86382FL0030017,188.25,12086,N,Bronze,194.8
FL,86382,86382FL0030012,191.24,12086,N,Bronze,200.91
FL,86382,86382FL0030013,199.96,12086,N,Bronze,200.91
FL,86382,86382FL0010002,311.52,12099,N,Gold,298.8
FL,86382,86382FL0010004,308.61,12099,N,Gold,298.8
FL,86382,86382FL0010007,264.52,12099,N,Silver,240.38
FL,86382,86382FL0010008,257.66,12099,N,Silver,240.38
FL,86382,86382FL0010009,264,12099,N,Silver,240.38
FL,86382,86382FL0010014,244.46,12099,N,Silver,240.38
FL,86382,86382FL0010015,254.76,12099,N,Silver,240.38
FL,86382,86382FL0010016,201.96,12099,N,Bronze,206.21
FL,86382,86382FL0010017,199.58,12099,N,Bronze,206.21
FL,86382,86382FL0010012,202.75,12099,N,Bronze,212.67
FL,86382,86382FL0010013,211.99,12099,N,Bronze,212.67
FL,86382,86382FL0020002,317.31,12099,N,Gold,245.27
FL,86382,86382FL0020004,314.35,12099,N,Gold,245.27
FL,86382,86382FL0020007,269.44,12099,N,Silver,245.27
FL,86382,86382FL0020008,262.45,12099,N,Silver,245.27
FL,86382,86382FL0020009,268.91,12099,N,Silver,245.27
FL,86382,86382FL0020014,249.01,12099,N,Silver,245.27
FL,86382,86382FL0020015,259.49,12099,N,Silver,245.27
FL,86382,86382FL0020016,205.71,12099,N,Bronze,210.4
FL,86382,86382FL0020017,203.29,12099,N,Bronze,210.4
FL,86382,86382FL0020012,206.52,12099,N,Bronze,217
FL,86382,86382FL0020013,215.93,12099,N,Bronze,217
FL,86382,86382FL0030002,327.4,12099,N,Gold,253.19
FL,86382,86382FL0030004,324.35,12099,N,Gold,253.19
FL,86382,86382FL0030007,278.02,12099,N,Silver,253.19
FL,86382,86382FL0030008,270.8,12099,N,Silver,253.19
FL,86382,86382FL0030009,277.46,12099,N,Silver,253.19
FL,86382,86382FL0030014,256.93,12099,N,Silver,253.19
FL,86382,86382FL0030015,267.75,12099,N,Silver,253.19
FL,86382,86382FL0030016,212.26,12099,N,Bronze,217.19
FL,86382,86382FL0030017,209.76,12099,N,Bronze,217.19
FL,86382,86382FL0030012,213.09,12099,N,Bronze,224
FL,86382,86382FL0030013,222.8,12099,N,Bronze,224
FL,27357,27357FL1820001,314.12,12009,N,Gold,314.38
FL,27357,27357FL1820001,314.12,12061,N,Gold,314.38
FL,27357,27357FL1820002,307.64,12009,N,Gold,304.14
FL,27357,27357FL1820002,307.64,12061,N,Gold,304.14
FL,27357,27357FL1820004,320.79,12009,N,Gold,327.73
FL,27357,27357FL1820004,320.79,12061,N,Gold,327.73
FL,27357,27357FL1820003,313.24,12009,N,Gold,322.33
FL,27357,27357FL1820006,324.02,12009,N,Gold,322.33
FL,27357,27357FL1820003,313.24,12061,N,Gold,322.33
FL,27357,27357FL1820006,324.02,12061,N,Gold,322.33
FL,27357,27357FL1820007,312.07,12009,N,Gold,312.68
FL,27357,27357FL1820007,312.07,12061,N,Gold,312.68
FL,27357,27357FL1820005,327.06,12009,N,Gold,320.17
FL,27357,27357FL1820008,310.04,12009,N,Gold,320.17
FL,27357,27357FL1820009,320.54,12009,N,Gold,320.17
FL,27357,27357FL1820010,313.9,12009,N,Gold,320.17
FL,27357,27357FL1820005,327.06,12061,N,Gold,320.17
FL,27357,27357FL1820008,310.04,12061,N,Gold,320.17
FL,27357,27357FL1820009,320.54,12061,N,Gold,320.17
FL,27357,27357FL1820010,313.9,12061,N,Gold,320.17
FL,27357,27357FL1820011,260.45,12009,N,Silver,267.53
FL,27357,27357FL1820011,260.45,12061,N,Silver,267.53
FL,27357,27357FL1820012,264.04,12009,N,Silver,268.92
FL,27357,27357FL1820012,264.04,12061,N,Silver,268.92
FL,27357,27357FL1820013,263.76,12009,N,Silver,270.49
FL,27357,27357FL1820013,263.76,12061,N,Silver,270.49
FL,27357,27357FL1820015,250.5,12009,N,Silver,257.64
FL,27357,27357FL1820015,250.5,12061,N,Silver,257.64
FL,27357,27357FL1820016,267.74,12009,N,Silver,259.56
FL,27357,27357FL1820016,267.74,12061,N,Silver,259.56
FL,27357,27357FL1820014,265.92,12009,N,Silver,262.22
FL,27357,27357FL1820017,252.1,12009,N,Silver,262.22
FL,27357,27357FL1820014,265.92,12061,N,Silver,262.22
FL,27357,27357FL1820017,252.1,12061,N,Silver,262.22
FL,27357,27357FL1820018,252.58,12009,N,Silver,259.11
FL,27357,27357FL1820020,264.55,12009,N,Silver,259.11
FL,27357,27357FL1820018,252.58,12061,N,Silver,259.11
FL,27357,27357FL1820020,264.55,12061,N,Silver,259.11
FL,27357,27357FL1820022,206.58,12009,N,Bronze,216.23
FL,27357,27357FL1820022,206.58,12061,N,Bronze,216.23
FL,27357,27357FL1820023,223.5,12009,N,Bronze,231.19
FL,27357,27357FL1820023,223.5,12061,N,Bronze,231.19
FL,27357,27357FL1820024,215.83,12009,N,Bronze,216.41
FL,27357,27357FL1820024,215.83,12061,N,Bronze,216.41
FL,27357,27357FL1820025,209.23,12009,N,Bronze,213.58
FL,27357,27357FL1820025,209.23,12061,N,Bronze,213.58
FL,27357,27357FL1820026,191.87,12009,N,Catastrophic,202.53
FL,27357,27357FL1820026,191.87,12061,N,Catastrophic,202.53
FL,27357,27357FL1820028,378.16,12009,N,Platinum,368.94
FL,27357,27357FL1820028,378.16,12061,N,Platinum,368.94
FL,27357,27357FL1820029,377.54,12009,N,Platinum,369.17
FL,27357,27357FL1820029,377.54,12061,N,Platinum,369.17
FL,27357,27357FL1820030,376.95,12009,N,Platinum,368.69
FL,27357,27357FL1820030,376.95,12061,N,Platinum,368.69
FL,27357,27357FL1830001,334.87,12009,N,Gold,323.27
FL,27357,27357FL1830028,409.16,12009,N,Platinum,323.27
FL,27357,27357FL1830029,403.04,12009,N,Platinum,323.27
FL,27357,27357FL1830001,334.87,12061,N,Gold,323.27
FL,27357,27357FL1830028,409.16,12061,N,Platinum,323.27
FL,27357,27357FL1830029,403.04,12061,N,Platinum,323.27
FL,27357,27357FL1830002,329.56,12009,N,Gold,314.15
FL,27357,27357FL1830002,329.56,12061,N,Gold,314.15
FL,27357,27357FL1830004,340.56,12009,N,Gold,336.22
FL,27357,27357FL1830005,346.08,12009,N,Gold,336.22
FL,27357,27357FL1830030,402.15,12009,N,Platinum,336.22
FL,27357,27357FL1830004,340.56,12061,N,Gold,336.22
FL,27357,27357FL1830005,346.08,12061,N,Gold,336.22
FL,27357,27357FL1830030,402.15,12061,N,Platinum,336.22
FL,27357,27357FL1830007,331.02,12009,N,Gold,320.07
FL,27357,27357FL1830007,331.02,12061,N,Gold,320.07
FL,27357,27357FL1830003,335.19,12009,N,Gold,330.21
FL,27357,27357FL1830006,348.03,12009,N,Gold,330.21
FL,27357,27357FL1830008,332.69,12009,N,Gold,330.21
FL,27357,27357FL1830009,342.92,12009,N,Gold,330.21
FL,27357,27357FL1830010,338.43,12009,N,Gold,330.21
FL,27357,27357FL1830003,335.19,12061,N,Gold,330.21
FL,27357,27357FL1830006,348.03,12061,N,Gold,330.21
FL,27357,27357FL1830008,332.69,12061,N,Gold,330.21
FL,27357,27357FL1830009,342.92,12061,N,Gold,330.21
FL,27357,27357FL1830010,338.43,12061,N,Gold,330.21
FL,27357,27357FL1830011,276.03,12009,N,Silver,273.9
FL,27357,27357FL1830012,280.8,12009,N,Silver,273.9
FL,27357,27357FL1830011,276.03,12061,N,Silver,273.9
FL,27357,27357FL1830012,280.8,12061,N,Silver,273.9
FL,27357,27357FL1830013,278.53,12009,N,Silver,276
FL,27357,27357FL1830014,280.89,12009,N,Silver,276
FL,27357,27357FL1830013,278.53,12061,N,Silver,276
FL,27357,27357FL1830014,280.89,12061,N,Silver,276
FL,27357,27357FL1830015,266.98,12009,N,Silver,265.01
FL,27357,27357FL1830016,285.88,12009,N,Silver,265.01
FL,27357,27357FL1830015,266.98,12061,N,Silver,265.01
FL,27357,27357FL1830016,285.88,12061,N,Silver,265.01
FL,27357,27357FL1830017,266.09,12009,N,Silver,267.28
FL,27357,27357FL1830017,266.09,12061,N,Silver,267.28
FL,27357,27357FL1830018,268.63,12009,N,Silver,266.11
FL,27357,27357FL1830020,281.73,12009,N,Silver,266.11
FL,27357,27357FL1830018,268.63,12061,N,Silver,266.11
FL,27357,27357FL1830020,281.73,12061,N,Silver,266.11
FL,27357,27357FL1830022,219.64,12009,N,Bronze,221.66
FL,27357,27357FL1830022,219.64,12061,N,Bronze,221.66
FL,27357,27357FL1830024,229.12,12009,N,Bronze,222.18
FL,27357,27357FL1830024,229.12,12061,N,Bronze,222.18
FL,27357,27357FL1830023,235.93,12061,N,Bronze,218.91
FL,27357,27357FL1830025,222.21,12061,N,Bronze,218.91
FL,27357,27357FL1830026,202.98,12009,N,Catastrophic,207.11
FL,27357,27357FL1830026,202.98,12061,N,Catastrophic,207.11
FL,30252,30252FL0020033,292.66,12001,N,Silver,251.06
FL,30252,30252FL0020033,319.7,12003,N,Silver,275.94
FL,30252,30252FL0020033,308.02,12005,N,Silver,270.15
FL,30252,30252FL0020033,271.31,12007,N,Silver,242.96
FL,30252,30252FL0020033,310.35,12009,N,Silver,276.8
FL,30252,30252FL0020033,281.99,12015,N,Silver,252.51
FL,30252,30252FL0020033,256.96,12017,N,Silver,224.45
FL,30252,30252FL0020033,309.35,12019,N,Silver,267.84
FL,30252,30252FL0020033,291.33,12021,N,Silver,244.98
FL,30252,30252FL0020033,306.68,12023,N,Silver,269.28
FL,30252,30252FL0020033,301.01,12029,N,Silver,268.99
FL,30252,30252FL0020033,313.35,12033,N,Silver,276.22
FL,30252,30252FL0020033,318.69,12035,N,Silver,272.17
FL,30252,30252FL0020033,300.01,12041,N,Silver,264.37
FL,30252,30252FL0020033,298,12053,N,Silver,266.97
FL,30252,30252FL0020033,297.34,12051,N,Silver,256.84
FL,30252,30252FL0020033,291,12069,N,Silver,258.29
FL,30252,30252FL0020033,313.35,12071,N,Silver,280.57
FL,30252,30252FL0020033,288.33,12075,N,Silver,253.67
FL,30252,30252FL0020033,293,12081,N,Silver,246.44
FL,30252,30252FL0020033,281.99,12083,N,Silver,237.18
FL,30252,30252FL0020033,307.01,12085,N,Silver,258
FL,30252,30252FL0020033,335.38,12089,N,Silver,300.52
FL,30252,30252FL0020033,310.69,12091,N,Silver,278.25
FL,30252,30252FL0020033,352.73,12093,N,Silver,306.01
FL,30252,30252FL0020033,384.77,12105,N,Silver,344.77
FL,30252,30252FL0020033,343.39,12109,N,Silver,288.67
FL,30252,30252FL0020033,309.02,12111,N,Silver,264.08
FL,30252,30252FL0020033,313.69,12113,N,Silver,272.17
FL,30252,30252FL0020033,293.33,12115,N,Silver,246.72
FL,30252,30252FL0020033,284.66,12119,N,Silver,248.75
FL,30252,30252FL0020033,304.34,12121,N,Silver,260.31
FL,30252,30252FL0020033,304.01,12127,N,Silver,258
FL,30252,30252FL0020033,318.36,12131,N,Silver,279.7
FL,30252,30252FL0020044,228.76,12001,N,Bronze,213.9
FL,30252,30252FL0020044,249.89,12003,N,Bronze,235.1
FL,30252,30252FL0020044,240.76,12005,N,Bronze,230.17
FL,30252,30252FL0020044,212.07,12007,N,Bronze,207
FL,30252,30252FL0020044,242.58,12009,N,Bronze,235.84
FL,30252,30252FL0020044,220.41,12015,N,Bronze,215.14
FL,30252,30252FL0020044,200.85,12017,N,Bronze,191.23
FL,30252,30252FL0020044,241.8,12019,N,Bronze,228.2
FL,30252,30252FL0020044,227.72,12021,N,Bronze,208.73
FL,30252,30252FL0020044,239.72,12023,N,Bronze,229.43
FL,30252,30252FL0020044,235.28,12029,N,Bronze,229.18
FL,30252,30252FL0020044,244.93,12033,N,Bronze,235.35
FL,30252,30252FL0020044,249.11,12035,N,Bronze,231.9
FL,30252,30252FL0020044,234.5,12041,N,Bronze,225.24
FL,30252,30252FL0020044,232.93,12053,N,Bronze,227.46
FL,30252,30252FL0020044,232.41,12051,N,Bronze,218.84
FL,30252,30252FL0020044,227.46,12069,N,Bronze,220.07
FL,30252,30252FL0020044,244.93,12071,N,Bronze,239.04
FL,30252,30252FL0020044,225.37,12075,N,Bronze,216.13
FL,30252,30252FL0020044,229.02,12081,N,Bronze,209.96
FL,30252,30252FL0020044,220.41,12083,N,Bronze,202.08
FL,30252,30252FL0020044,239.98,12085,N,Bronze,219.82
FL,30252,30252FL0020044,262.15,12089,N,Bronze,256.05
FL,30252,30252FL0020044,242.85,12091,N,Bronze,237.07
FL,30252,30252FL0020044,275.71,12093,N,Bronze,260.73
FL,30252,30252FL0020044,300.75,12105,N,Bronze,293.75
FL,30252,30252FL0020044,268.41,12109,N,Bronze,245.94
FL,30252,30252FL0020044,241.54,12111,N,Bronze,224.99
FL,30252,30252FL0020044,245.19,12113,N,Bronze,231.9
FL,30252,30252FL0020044,229.28,12115,N,Bronze,210.21
FL,30252,30252FL0020044,222.5,12119,N,Bronze,211.94
FL,30252,30252FL0020044,237.89,12121,N,Bronze,221.79
FL,30252,30252FL0020044,237.63,12127,N,Bronze,219.82
FL,30252,30252FL0020044,248.84,12131,N,Bronze,238.31
FL,30252,30252FL0020060,279.66,12001,N,Silver,283.69
FL,30252,30252FL0020060,305.49,12003,N,Silver,311.8
FL,30252,30252FL0020060,294.33,12005,N,Silver,305.25
FL,30252,30252FL0020060,259.25,12007,N,Silver,274.53
FL,30252,30252FL0020060,296.56,12009,N,Silver,312.78
FL,30252,30252FL0020060,269.46,12015,N,Silver,285.33
FL,30252,30252FL0020060,245.54,12017,N,Silver,253.62
FL,30252,30252FL0020060,295.61,12019,N,Silver,302.64
FL,30252,30252FL0020060,278.39,12021,N,Silver,276.83
FL,30252,30252FL0020060,293.05,12023,N,Silver,304.28
FL,30252,30252FL0020060,287.63,12029,N,Silver,303.95
FL,30252,30252FL0020060,299.43,12033,N,Silver,312.13
FL,30252,30252FL0020060,304.53,12035,N,Silver,307.55
FL,30252,30252FL0020060,286.68,12041,N,Silver,298.72
FL,30252,30252FL0020060,284.76,12053,N,Silver,301.66
FL,30252,30252FL0020060,284.13,12051,N,Silver,290.22
FL,30252,30252FL0020060,278.07,12069,N,Silver,291.86
FL,30252,30252FL0020060,299.43,12071,N,Silver,317.02
FL,30252,30252FL0020060,275.52,12075,N,Silver,286.63
FL,30252,30252FL0020060,279.98,12081,N,Silver,278.46
FL,30252,30252FL0020060,269.46,12083,N,Silver,268
FL,30252,30252FL0020060,293.37,12085,N,Silver,291.53
FL,30252,30252FL0020060,320.48,12089,N,Silver,339.58
FL,30252,30252FL0020060,296.88,12091,N,Silver,314.41
FL,30252,30252FL0020060,337.06,12093,N,Silver,345.78
FL,30252,30252FL0020060,367.67,12105,N,Silver,389.58
FL,30252,30252FL0020060,328.13,12109,N,Silver,326.17
FL,30252,30252FL0020060,295.29,12111,N,Silver,298.39
FL,30252,30252FL0020060,299.75,12113,N,Silver,307.55
FL,30252,30252FL0020060,280.3,12115,N,Silver,278.78
FL,30252,30252FL0020060,272.01,12119,N,Silver,281.08
FL,30252,30252FL0020060,290.82,12121,N,Silver,294.14
FL,30252,30252FL0020060,290.5,12127,N,Silver,291.53
FL,30252,30252FL0020060,304.22,12131,N,Silver,316.05
FL,30252,30252FL0020062,321.79,12001,N,Platinum,368.04
FL,30252,30252FL0020062,351.51,12003,N,Platinum,404.5
FL,30252,30252FL0020062,338.67,12005,N,Platinum,396.02
FL,30252,30252FL0020062,298.31,12007,N,Platinum,356.17
FL,30252,30252FL0020062,341.24,12009,N,Platinum,405.77
FL,30252,30252FL0020062,310.05,12015,N,Platinum,370.16
FL,30252,30252FL0020062,282.53,12017,N,Platinum,329.03
FL,30252,30252FL0020062,340.13,12019,N,Platinum,392.63
FL,30252,30252FL0020062,320.32,12021,N,Platinum,359.14
FL,30252,30252FL0020062,337.2,12023,N,Platinum,394.75
FL,30252,30252FL0020062,330.96,12029,N,Platinum,394.33
FL,30252,30252FL0020062,344.54,12033,N,Platinum,404.93
FL,30252,30252FL0020062,350.41,12035,N,Platinum,398.99
FL,30252,30252FL0020062,329.86,12041,N,Platinum,387.54
FL,30252,30252FL0020062,327.66,12053,N,Platinum,391.36
FL,30252,30252FL0020062,326.93,12051,N,Platinum,376.51
FL,30252,30252FL0020062,319.95,12069,N,Platinum,378.63
FL,30252,30252FL0020062,344.54,12071,N,Platinum,411.29
FL,30252,30252FL0020062,317.02,12075,N,Platinum,371.86
FL,30252,30252FL0020062,322.16,12081,N,Platinum,361.26
FL,30252,30252FL0020062,310.05,12083,N,Platinum,347.69
FL,30252,30252FL0020062,337.57,12085,N,Platinum,378.21
FL,30252,30252FL0020062,368.75,12089,N,Platinum,440.55
FL,30252,30252FL0020062,341.6,12091,N,Platinum,407.9
FL,30252,30252FL0020062,387.83,12093,N,Platinum,448.6
FL,30252,30252FL0020062,423.06,12105,N,Platinum,505.42
FL,30252,30252FL0020062,377.56,12109,N,Platinum,423.16
FL,30252,30252FL0020062,339.77,12111,N,Platinum,387.12
FL,30252,30252FL0020062,344.9,12113,N,Platinum,398.99
FL,30252,30252FL0020062,322.52,12115,N,Platinum,361.68
FL,30252,30252FL0020062,312.98,12119,N,Platinum,364.65
FL,30252,30252FL0020062,334.63,12121,N,Platinum,381.6
FL,30252,30252FL0020062,334.26,12127,N,Platinum,378.21
FL,30252,30252FL0020062,350.04,12131,N,Platinum,410.02
FL,30252,30252FL0020066,253.14,12001,N,Bronze,244.18
FL,30252,30252FL0020066,276.52,12003,N,Bronze,268.37
FL,30252,30252FL0020066,266.42,12005,N,Bronze,262.75
FL,30252,30252FL0020066,234.67,12007,N,Bronze,236.3
FL,30252,30252FL0020066,268.44,12009,N,Bronze,269.22
FL,30252,30252FL0020066,243.91,12015,N,Bronze,245.59
FL,30252,30252FL0020066,222.26,12017,N,Bronze,218.3
FL,30252,30252FL0020066,267.57,12019,N,Bronze,260.5
FL,30252,30252FL0020066,251.99,12021,N,Bronze,238.27
FL,30252,30252FL0020066,265.26,12023,N,Bronze,261.9
FL,30252,30252FL0020066,260.36,12029,N,Bronze,261.62
FL,30252,30252FL0020066,271.04,12033,N,Bronze,268.66
FL,30252,30252FL0020066,275.66,12035,N,Bronze,264.71
FL,30252,30252FL0020066,259.49,12041,N,Bronze,257.12
FL,30252,30252FL0020066,257.76,12053,N,Bronze,259.66
FL,30252,30252FL0020066,257.18,12051,N,Bronze,249.8
FL,30252,30252FL0020066,251.7,12069,N,Bronze,251.21
FL,30252,30252FL0020066,271.04,12071,N,Bronze,272.88
FL,30252,30252FL0020066,249.39,12075,N,Bronze,246.71
FL,30252,30252FL0020066,253.43,12081,N,Bronze,239.68
FL,30252,30252FL0020066,243.91,12083,N,Bronze,230.68
FL,30252,30252FL0020066,265.55,12085,N,Bronze,250.93
FL,30252,30252FL0020066,290.09,12089,N,Bronze,292.28
FL,30252,30252FL0020066,268.73,12091,N,Bronze,270.62
FL,30252,30252FL0020066,305.1,12093,N,Bronze,297.63
FL,30252,30252FL0020066,332.81,12105,N,Bronze,335.33
FL,30252,30252FL0020066,297.02,12109,N,Bronze,280.75
FL,30252,30252FL0020066,267.29,12111,N,Bronze,256.84
FL,30252,30252FL0020066,271.33,12113,N,Bronze,264.71
FL,30252,30252FL0020066,253.72,12115,N,Bronze,239.96
FL,30252,30252FL0020066,246.21,12119,N,Bronze,241.93
FL,30252,30252FL0020066,263.24,12121,N,Bronze,253.18
FL,30252,30252FL0020066,262.96,12127,N,Bronze,250.93
FL,30252,30252FL0020066,275.37,12131,N,Bronze,272.03
FL,30252,30252FL0020068,335.21,12001,N,Platinum,383.17
FL,30252,30252FL0020068,366.17,12003,N,Platinum,421.13
FL,30252,30252FL0020068,352.79,12005,N,Platinum,412.3
FL,30252,30252FL0020068,310.74,12007,N,Platinum,370.81
FL,30252,30252FL0020068,355.46,12009,N,Platinum,422.45
FL,30252,30252FL0020068,322.97,12015,N,Platinum,385.37
FL,30252,30252FL0020068,294.31,12017,N,Platinum,342.56
FL,30252,30252FL0020068,354.32,12019,N,Platinum,408.77
FL,30252,30252FL0020068,333.68,12021,N,Platinum,373.89
FL,30252,30252FL0020068,351.26,12023,N,Platinum,410.97
FL,30252,30252FL0020068,344.76,12029,N,Platinum,410.53
FL,30252,30252FL0020068,358.9,12033,N,Platinum,421.57
FL,30252,30252FL0020068,365.02,12035,N,Platinum,415.4
FL,30252,30252FL0020068,343.61,12041,N,Platinum,403.48
FL,30252,30252FL0020068,341.32,12053,N,Platinum,407.45
FL,30252,30252FL0020068,340.56,12051,N,Platinum,392
FL,30252,30252FL0020068,333.29,12069,N,Platinum,394.2
FL,30252,30252FL0020068,358.9,12071,N,Platinum,428.2
FL,30252,30252FL0020068,330.24,12075,N,Platinum,387.14
FL,30252,30252FL0020068,335.59,12081,N,Platinum,376.1
FL,30252,30252FL0020068,322.97,12083,N,Platinum,361.97
FL,30252,30252FL0020068,351.64,12085,N,Platinum,393.76
FL,30252,30252FL0020068,384.13,12089,N,Platinum,458.65
FL,30252,30252FL0020068,355.85,12091,N,Platinum,424.66
FL,30252,30252FL0020068,404,12093,N,Platinum,467.04
FL,30252,30252FL0020068,440.7,12105,N,Platinum,526.19
FL,30252,30252FL0020068,393.3,12109,N,Platinum,440.56
FL,30252,30252FL0020068,353.93,12111,N,Platinum,403.04
FL,30252,30252FL0020068,359.29,12113,N,Platinum,415.4
FL,30252,30252FL0020068,335.97,12115,N,Platinum,376.55
FL,30252,30252FL0020068,326.03,12119,N,Platinum,379.64
FL,30252,30252FL0020068,348.58,12121,N,Platinum,397.29
FL,30252,30252FL0020068,348.2,12127,N,Platinum,393.76
FL,30252,30252FL0020068,364.64,12131,N,Platinum,426.86
FL,30252,30252FL0020070,254.58,12001,N,Silver,240.7
FL,30252,30252FL0020070,278.09,12003,N,Silver,264.55
FL,30252,30252FL0020070,267.93,12005,N,Silver,259.01
FL,30252,30252FL0020070,236,12007,N,Silver,232.94
FL,30252,30252FL0020070,269.96,12009,N,Silver,265.39
FL,30252,30252FL0020070,245.29,12015,N,Silver,242.09
FL,30252,30252FL0020070,223.52,12017,N,Silver,215.19
FL,30252,30252FL0020070,269.09,12019,N,Silver,256.79
FL,30252,30252FL0020070,253.42,12021,N,Silver,234.89
FL,30252,30252FL0020070,266.77,12023,N,Silver,258.17
FL,30252,30252FL0020070,261.84,12029,N,Silver,257.89
FL,30252,30252FL0020070,272.58,12033,N,Silver,264.83
FL,30252,30252FL0020070,277.22,12035,N,Silver,260.95
FL,30252,30252FL0020070,260.96,12041,N,Silver,253.46
FL,30252,30252FL0020070,259.22,12053,N,Silver,255.96
FL,30252,30252FL0020070,258.64,12051,N,Silver,246.25
FL,30252,30252FL0020070,253.13,12069,N,Silver,247.63
FL,30252,30252FL0020070,272.58,12071,N,Silver,268.99
FL,30252,30252FL0020070,250.8,12075,N,Silver,243.2
FL,30252,30252FL0020070,254.87,12081,N,Silver,236.27
FL,30252,30252FL0020070,245.29,12083,N,Silver,227.39
FL,30252,30252FL0020070,267.06,12085,N,Silver,247.36
FL,30252,30252FL0020070,291.73,12089,N,Silver,288.12
FL,30252,30252FL0020070,270.25,12091,N,Silver,266.77
FL,30252,30252FL0020070,306.83,12093,N,Silver,293.4
FL,30252,30252FL0020070,334.7,12105,N,Silver,330.56
FL,30252,30252FL0020070,298.7,12109,N,Silver,276.76
FL,30252,30252FL0020070,268.8,12111,N,Silver,253.18
FL,30252,30252FL0020070,272.87,12113,N,Silver,260.95
FL,30252,30252FL0020070,255.16,12115,N,Silver,236.54
FL,30252,30252FL0020070,247.61,12119,N,Silver,238.49
FL,30252,30252FL0020070,264.74,12121,N,Silver,249.58
FL,30252,30252FL0020070,264.45,12127,N,Silver,247.36
FL,30252,30252FL0020070,276.93,12131,N,Silver,268.15
FL,30252,30252FL0020074,317.67,12001,N,Gold,334.15
FL,30252,30252FL0020074,347.01,12003,N,Gold,367.27
FL,30252,30252FL0020074,334.33,12005,N,Gold,359.57
