IndividualRate,PlanId_2015,FIPSCode,RatingAreaId
279.2,16842FL0070114,12031,Rating Area 15
269.28,16842FL0070114,12033,Rating Area 16
287.71,16842FL0070114,12035,Rating Area 17
251.71,16842FL0070114,12037,Rating Area 18
284.59,16842FL0070114,12039,Rating Area 19
245.76,16842FL0070114,12041,Rating Area 20
264.46,16842FL0070114,12043,Rating Area 21
250.58,16842FL0070114,12045,Rating Area 22
242.64,16842FL0070114,12047,Rating Area 23
285.72,16842FL0070114,12049,Rating Area 24
267.58,16842FL0070114,12051,Rating Area 25
262.48,16842FL0070114,12053,Rating Area 26
277.5,16842FL0070114,12055,Rating Area 27
274.67,16842FL0070114,12057,Rating Area 28
236.69,16842FL0070114,12059,Rating Area 29
258.8,16842FL0070114,12061,Rating Area 30
238.39,16842FL0070114,12063,Rating Area 31
281.47,16842FL0070114,12065,Rating Area 32
263.33,16842FL0070114,12067,Rating Area 33
262.48,16842FL0070114,12069,Rating Area 34
290.54,16842FL0070114,12071,Rating Area 35
254.54,16842FL0070114,12073,Rating Area 36
245.76,16842FL0070114,12075,Rating Area 37
269.85,16842FL0070114,12077,Rating Area 38
251.43,16842FL0070114,12079,Rating Area 39
259.08,16842FL0070114,12081,Rating Area 40
247.74,16842FL0070114,12083,Rating Area 41
269.28,16842FL0070114,12085,Rating Area 42
329.09,16842FL0070114,12086,Rating Area 43
359.71,16842FL0070114,12087,Rating Area 44
295.36,16842FL0070114,12089,Rating Area 45
266.73,16842FL0070114,12091,Rating Area 46
287.71,16842FL0070114,12093,Rating Area 47
292.24,16842FL0070114,12095,Rating Area 48
291.96,16842FL0070114,12097,Rating Area 49
301.03,16842FL0070114,12099,Rating Area 50
281.76,16842FL0070114,12101,Rating Area 51
282.04,16842FL0070114,12103,Rating Area 52
321.72,16842FL0070114,12105,Rating Area 53
280.62,16842FL0070114,12107,Rating Area 54
301.6,16842FL0070114,12109,Rating Area 58
263.61,16842FL0070114,12111,Rating Area 59
270.13,16842FL0070114,12113,Rating Area 55
251.14,16842FL0070114,12115,Rating Area 56
302.45,16842FL0070114,12117,Rating Area 57
248.59,16842FL0070114,12119,Rating Area 60
255.68,16842FL0070114,12121,Rating Area 61
250.29,16842FL0070114,12123,Rating Area 62
252.56,16842FL0070114,12125,Rating Area 63
260.78,16842FL0070114,12127,Rating Area 64
278.07,16842FL0070114,12129,Rating Area 65
267.02,16842FL0070114,12131,Rating Area 66
251.71,16842FL0070114,12133,Rating Area 67
204.32,16842FL0070084,12001,Rating Area 1
231.42,16842FL0070084,12003,Rating Area 2
226.94,16842FL0070084,12005,Rating Area 3
185.94,16842FL0070084,12007,Rating Area 4
230.95,16842FL0070084,12009,Rating Area 5
265.59,16842FL0070084,12011,Rating Area 6
207.62,16842FL0070084,12013,Rating Area 7
209.5,16842FL0070084,12015,Rating Area 8
185.7,16842FL0070084,12017,Rating Area 9
232.36,16842FL0070084,12019,Rating Area 10
214.45,16842FL0070084,12021,Rating Area 11
215.39,16842FL0070084,12023,Rating Area 12
209.97,16842FL0070084,12029,Rating Area 14
232.13,16842FL0070084,12031,Rating Area 15
223.88,16842FL0070084,12033,Rating Area 16
239.19,16842FL0070084,12035,Rating Area 17
209.27,16842FL0070084,12037,Rating Area 18
236.6,16842FL0070084,12039,Rating Area 19
204.32,16842FL0070084,12041,Rating Area 20
219.87,16842FL0070084,12043,Rating Area 21
208.32,16842FL0070084,12045,Rating Area 22
201.72,16842FL0070084,12047,Rating Area 23
237.55,16842FL0070084,12049,Rating Area 24
222.46,16842FL0070084,12051,Rating Area 25
218.22,16842FL0070084,12053,Rating Area 26
230.71,16842FL0070084,12055,Rating Area 27
228.35,16842FL0070084,12057,Rating Area 28
196.78,16842FL0070084,12059,Rating Area 29
215.16,16842FL0070084,12061,Rating Area 30
198.19,16842FL0070084,12063,Rating Area 31
234.01,16842FL0070084,12065,Rating Area 32
218.93,16842FL0070084,12067,Rating Area 33
218.22,16842FL0070084,12069,Rating Area 34
241.55,16842FL0070084,12071,Rating Area 35
211.62,16842FL0070084,12073,Rating Area 36
204.32,16842FL0070084,12075,Rating Area 37
224.35,16842FL0070084,12077,Rating Area 38
209.03,16842FL0070084,12079,Rating Area 39
215.39,16842FL0070084,12081,Rating Area 40
205.97,16842FL0070084,12083,Rating Area 41
223.88,16842FL0070084,12085,Rating Area 42
273.6,16842FL0070084,12086,Rating Area 43
299.05,16842FL0070084,12087,Rating Area 44
245.56,16842FL0070084,12089,Rating Area 45
221.76,16842FL0070084,12091,Rating Area 46
239.19,16842FL0070084,12093,Rating Area 47
242.97,16842FL0070084,12095,Rating Area 48
242.73,16842FL0070084,12097,Rating Area 49
250.27,16842FL0070084,12099,Rating Area 50
234.25,16842FL0070084,12101,Rating Area 51
234.48,16842FL0070084,12103,Rating Area 52
267.47,16842FL0070084,12105,Rating Area 53
233.3,16842FL0070084,12107,Rating Area 54
250.74,16842FL0070084,12109,Rating Area 58
219.16,16842FL0070084,12111,Rating Area 59
224.58,16842FL0070084,12113,Rating Area 55
208.79,16842FL0070084,12115,Rating Area 56
251.45,16842FL0070084,12117,Rating Area 57
206.67,16842FL0070084,12119,Rating Area 60
212.57,16842FL0070084,12121,Rating Area 61
208.09,16842FL0070084,12123,Rating Area 62
209.97,16842FL0070084,12125,Rating Area 63
216.81,16842FL0070084,12127,Rating Area 64
231.18,16842FL0070084,12129,Rating Area 65
221.99,16842FL0070084,12131,Rating Area 66
209.27,16842FL0070084,12133,Rating Area 67
214.91,16842FL0070084,12001,Rating Area 1
243.42,16842FL0070084,12003,Rating Area 2
238.71,16842FL0070084,12005,Rating Area 3
195.58,16842FL0070084,12007,Rating Area 4
242.92,16842FL0070084,12009,Rating Area 5
279.36,16842FL0070084,12011,Rating Area 6
218.38,16842FL0070084,12013,Rating Area 7
220.37,16842FL0070084,12015,Rating Area 8
195.33,16842FL0070084,12017,Rating Area 9
244.41,16842FL0070084,12019,Rating Area 10
225.57,16842FL0070084,12021,Rating Area 11
226.56,16842FL0070084,12023,Rating Area 12
220.86,16842FL0070084,12029,Rating Area 14
244.16,16842FL0070084,12031,Rating Area 15
235.49,16842FL0070084,12033,Rating Area 16
251.6,16842FL0070084,12035,Rating Area 17
220.12,16842FL0070084,12037,Rating Area 18
248.87,16842FL0070084,12039,Rating Area 19
214.91,16842FL0070084,12041,Rating Area 20
231.27,16842FL0070084,12043,Rating Area 21
219.13,16842FL0070084,12045,Rating Area 22
212.19,16842FL0070084,12047,Rating Area 23
249.86,16842FL0070084,12049,Rating Area 24
234,16842FL0070084,12051,Rating Area 25
229.54,16842FL0070084,12053,Rating Area 26
242.68,16842FL0070084,12055,Rating Area 27
240.2,16842FL0070084,12057,Rating Area 28
206.98,16842FL0070084,12059,Rating Area 29
226.32,16842FL0070084,12061,Rating Area 30
208.47,16842FL0070084,12063,Rating Area 31
246.15,16842FL0070084,12065,Rating Area 32
230.28,16842FL0070084,12067,Rating Area 33
229.54,16842FL0070084,12069,Rating Area 34
254.08,16842FL0070084,12071,Rating Area 35
222.6,16842FL0070084,12073,Rating Area 36
214.91,16842FL0070084,12075,Rating Area 37
235.98,16842FL0070084,12077,Rating Area 38
219.87,16842FL0070084,12079,Rating Area 39
226.56,16842FL0070084,12081,Rating Area 40
216.65,16842FL0070084,12083,Rating Area 41
235.49,16842FL0070084,12085,Rating Area 42
287.79,16842FL0070084,12086,Rating Area 43
314.56,16842FL0070084,12087,Rating Area 44
258.29,16842FL0070084,12089,Rating Area 45
233.26,16842FL0070084,12091,Rating Area 46
251.6,16842FL0070084,12093,Rating Area 47
255.57,16842FL0070084,12095,Rating Area 48
255.32,16842FL0070084,12097,Rating Area 49
263.25,16842FL0070084,12099,Rating Area 50
246.39,16842FL0070084,12101,Rating Area 51
246.64,16842FL0070084,12103,Rating Area 52
281.35,16842FL0070084,12105,Rating Area 53
245.4,16842FL0070084,12107,Rating Area 54
263.75,16842FL0070084,12109,Rating Area 58
230.53,16842FL0070084,12111,Rating Area 59
236.23,16842FL0070084,12113,Rating Area 55
219.62,16842FL0070084,12115,Rating Area 56
264.49,16842FL0070084,12117,Rating Area 57
217.39,16842FL0070084,12119,Rating Area 60
223.59,16842FL0070084,12121,Rating Area 61
218.88,16842FL0070084,12123,Rating Area 62
220.86,16842FL0070084,12125,Rating Area 63
228.05,16842FL0070084,12127,Rating Area 64
243.17,16842FL0070084,12129,Rating Area 65
233.5,16842FL0070084,12131,Rating Area 66
220.12,16842FL0070084,12133,Rating Area 67
242.5,16842FL0070100,12001,Rating Area 1
274.67,16842FL0070100,12003,Rating Area 2
269.35,16842FL0070100,12005,Rating Area 3
220.69,16842FL0070100,12007,Rating Area 4
274.11,16842FL0070100,12009,Rating Area 5
315.22,16842FL0070100,12011,Rating Area 6
246.42,16842FL0070100,12013,Rating Area 7
248.66,16842FL0070100,12015,Rating Area 8
220.41,16842FL0070100,12017,Rating Area 9
275.79,16842FL0070100,12019,Rating Area 10
254.53,16842FL0070100,12021,Rating Area 11
255.65,16842FL0070100,12023,Rating Area 12
249.22,16842FL0070100,12029,Rating Area 14
275.51,16842FL0070100,12031,Rating Area 15
265.72,16842FL0070100,12033,Rating Area 16
283.9,16842FL0070100,12035,Rating Area 17
248.38,16842FL0070100,12037,Rating Area 18
280.82,16842FL0070100,12039,Rating Area 19
242.5,16842FL0070100,12041,Rating Area 20
260.96,16842FL0070100,12043,Rating Area 21
247.26,16842FL0070100,12045,Rating Area 22
239.43,16842FL0070100,12047,Rating Area 23
281.94,16842FL0070100,12049,Rating Area 24
264.04,16842FL0070100,12051,Rating Area 25
259,16842FL0070100,12053,Rating Area 26
273.83,16842FL0070100,12055,Rating Area 27
271.03,16842FL0070100,12057,Rating Area 28
233.55,16842FL0070100,12059,Rating Area 29
255.37,16842FL0070100,12061,Rating Area 30
235.23,16842FL0070100,12063,Rating Area 31
277.74,16842FL0070100,12065,Rating Area 32
259.84,16842FL0070100,12067,Rating Area 33
259,16842FL0070100,12069,Rating Area 34
286.7,16842FL0070100,12071,Rating Area 35
251.17,16842FL0070100,12073,Rating Area 36
242.5,16842FL0070100,12075,Rating Area 37
266.28,16842FL0070100,12077,Rating Area 38
248.1,16842FL0070100,12079,Rating Area 39
255.65,16842FL0070100,12081,Rating Area 40
244.46,16842FL0070100,12083,Rating Area 41
265.72,16842FL0070100,12085,Rating Area 42
324.73,16842FL0070100,12086,Rating Area 43
354.94,16842FL0070100,12087,Rating Area 44
291.45,16842FL0070100,12089,Rating Area 45
263.2,16842FL0070100,12091,Rating Area 46
283.9,16842FL0070100,12093,Rating Area 47
288.37,16842FL0070100,12095,Rating Area 48
288.09,16842FL0070100,12097,Rating Area 49
297.04,16842FL0070100,12099,Rating Area 50
278.02,16842FL0070100,12101,Rating Area 51
278.3,16842FL0070100,12103,Rating Area 52
317.46,16842FL0070100,12105,Rating Area 53
276.91,16842FL0070100,12107,Rating Area 54
297.6,16842FL0070100,12109,Rating Area 58
260.12,16842FL0070100,12111,Rating Area 59
266.56,16842FL0070100,12113,Rating Area 55
247.82,16842FL0070100,12115,Rating Area 56
298.44,16842FL0070100,12117,Rating Area 57
245.3,16842FL0070100,12119,Rating Area 60
252.29,16842FL0070100,12121,Rating Area 61
246.98,16842FL0070100,12123,Rating Area 62
249.22,16842FL0070100,12125,Rating Area 63
257.33,16842FL0070100,12127,Rating Area 64
274.39,16842FL0070100,12129,Rating Area 65
263.48,16842FL0070100,12131,Rating Area 66
248.38,16842FL0070100,12133,Rating Area 67
250.02,16842FL0070100,12001,Rating Area 1
283.18,16842FL0070100,12003,Rating Area 2
277.71,16842FL0070100,12005,Rating Area 3
227.53,16842FL0070100,12007,Rating Area 4
282.61,16842FL0070100,12009,Rating Area 5
325,16842FL0070100,12011,Rating Area 6
254.06,16842FL0070100,12013,Rating Area 7
256.37,16842FL0070100,12015,Rating Area 8
227.24,16842FL0070100,12017,Rating Area 9
284.34,16842FL0070100,12019,Rating Area 10
262.42,16842FL0070100,12021,Rating Area 11
263.58,16842FL0070100,12023,Rating Area 12
256.94,16842FL0070100,12029,Rating Area 14
284.05,16842FL0070100,12031,Rating Area 15
273.96,16842FL0070100,12033,Rating Area 16
292.7,16842FL0070100,12035,Rating Area 17
256.08,16842FL0070100,12037,Rating Area 18
289.53,16842FL0070100,12039,Rating Area 19
250.02,16842FL0070100,12041,Rating Area 20
269.05,16842FL0070100,12043,Rating Area 21
254.92,16842FL0070100,12045,Rating Area 22
246.85,16842FL0070100,12047,Rating Area 23
290.68,16842FL0070100,12049,Rating Area 24
272.23,16842FL0070100,12051,Rating Area 25
267.04,16842FL0070100,12053,Rating Area 26
282.32,16842FL0070100,12055,Rating Area 27
279.44,16842FL0070100,12057,Rating Area 28
240.79,16842FL0070100,12059,Rating Area 29
263.29,16842FL0070100,12061,Rating Area 30
242.52,16842FL0070100,12063,Rating Area 31
286.36,16842FL0070100,12065,Rating Area 32
267.9,16842FL0070100,12067,Rating Area 33
267.04,16842FL0070100,12069,Rating Area 34
295.58,16842FL0070100,12071,Rating Area 35
258.96,16842FL0070100,12073,Rating Area 36
250.02,16842FL0070100,12075,Rating Area 37
274.53,16842FL0070100,12077,Rating Area 38
255.79,16842FL0070100,12079,Rating Area 39
263.58,16842FL0070100,12081,Rating Area 40
252.04,16842FL0070100,12083,Rating Area 41
273.96,16842FL0070100,12085,Rating Area 42
334.8,16842FL0070100,12086,Rating Area 43
365.95,16842FL0070100,12087,Rating Area 44
300.49,16842FL0070100,12089,Rating Area 45
271.36,16842FL0070100,12091,Rating Area 46
292.7,16842FL0070100,12093,Rating Area 47
297.31,16842FL0070100,12095,Rating Area 48
297.03,16842FL0070100,12097,Rating Area 49
306.25,16842FL0070100,12099,Rating Area 50
286.65,16842FL0070100,12101,Rating Area 51
286.93,16842FL0070100,12103,Rating Area 52
327.31,16842FL0070100,12105,Rating Area 53
285.49,16842FL0070100,12107,Rating Area 54
306.83,16842FL0070100,12109,Rating Area 58
268.19,16842FL0070100,12111,Rating Area 59
274.82,16842FL0070100,12113,Rating Area 55
255.5,16842FL0070100,12115,Rating Area 56
307.7,16842FL0070100,12117,Rating Area 57
252.91,16842FL0070100,12119,Rating Area 60
260.11,16842FL0070100,12121,Rating Area 61
254.64,16842FL0070100,12123,Rating Area 62
256.94,16842FL0070100,12125,Rating Area 63
265.31,16842FL0070100,12127,Rating Area 64
282.9,16842FL0070100,12129,Rating Area 65
271.65,16842FL0070100,12131,Rating Area 66
256.08,16842FL0070100,12133,Rating Area 67
282.65,16842FL0070102,12001,Rating Area 1
320.14,16842FL0070102,12003,Rating Area 2
313.95,16842FL0070102,12005,Rating Area 3
257.22,16842FL0070102,12007,Rating Area 4
319.49,16842FL0070102,12009,Rating Area 5
367.41,16842FL0070102,12011,Rating Area 6
287.22,16842FL0070102,12013,Rating Area 7
289.82,16842FL0070102,12015,Rating Area 8
256.9,16842FL0070102,12017,Rating Area 9
321.45,16842FL0070102,12019,Rating Area 10
296.67,16842FL0070102,12021,Rating Area 11
297.97,16842FL0070102,12023,Rating Area 12
290.48,16842FL0070102,12029,Rating Area 14
321.12,16842FL0070102,12031,Rating Area 15
309.71,16842FL0070102,12033,Rating Area 16
330.9,16842FL0070102,12035,Rating Area 17
289.5,16842FL0070102,12037,Rating Area 18
327.31,16842FL0070102,12039,Rating Area 19
282.65,16842FL0070102,12041,Rating Area 20
304.17,16842FL0070102,12043,Rating Area 21
288.19,16842FL0070102,12045,Rating Area 22
279.07,16842FL0070102,12047,Rating Area 23
328.62,16842FL0070102,12049,Rating Area 24
307.75,16842FL0070102,12051,Rating Area 25
301.89,16842FL0070102,12053,Rating Area 26
319.16,16842FL0070102,12055,Rating Area 27
315.9,16842FL0070102,12057,Rating Area 28
272.22,16842FL0070102,12059,Rating Area 29
297.65,16842FL0070102,12061,Rating Area 30
274.17,16842FL0070102,12063,Rating Area 31
323.73,16842FL0070102,12065,Rating Area 32
302.86,16842FL0070102,12067,Rating Area 33
301.89,16842FL0070102,12069,Rating Area 34
334.16,16842FL0070102,12071,Rating Area 35
292.76,16842FL0070102,12073,Rating Area 36
282.65,16842FL0070102,12075,Rating Area 37
310.36,16842FL0070102,12077,Rating Area 38
289.17,16842FL0070102,12079,Rating Area 39
297.97,16842FL0070102,12081,Rating Area 40
284.93,16842FL0070102,12083,Rating Area 41
309.71,16842FL0070102,12085,Rating Area 42
378.5,16842FL0070102,12086,Rating Area 43
413.71,16842FL0070102,12087,Rating Area 44
339.7,16842FL0070102,12089,Rating Area 45
306.78,16842FL0070102,12091,Rating Area 46
330.9,16842FL0070102,12093,Rating Area 47
336.12,16842FL0070102,12095,Rating Area 48
335.79,16842FL0070102,12097,Rating Area 49
346.22,16842FL0070102,12099,Rating Area 50
324.05,16842FL0070102,12101,Rating Area 51
324.38,16842FL0070102,12103,Rating Area 52
370.02,16842FL0070102,12105,Rating Area 53
322.75,16842FL0070102,12107,Rating Area 54
346.88,16842FL0070102,12109,Rating Area 58
303.19,16842FL0070102,12111,Rating Area 59
310.69,16842FL0070102,12113,Rating Area 55
288.85,16842FL0070102,12115,Rating Area 56
347.85,16842FL0070102,12117,Rating Area 57
285.91,16842FL0070102,12119,Rating Area 60
294.06,16842FL0070102,12121,Rating Area 61
287.87,16842FL0070102,12123,Rating Area 62
290.48,16842FL0070102,12125,Rating Area 63
299.93,16842FL0070102,12127,Rating Area 64
319.82,16842FL0070102,12129,Rating Area 65
307.1,16842FL0070102,12131,Rating Area 66
289.5,16842FL0070102,12133,Rating Area 67
252.95,16842FL0070120,12001,Rating Area 1
286.5,16842FL0070120,12003,Rating Area 2
280.96,16842FL0070120,12005,Rating Area 3
230.19,16842FL0070120,12007,Rating Area 4
285.92,16842FL0070120,12009,Rating Area 5
328.8,16842FL0070120,12011,Rating Area 6
257.03,16842FL0070120,12013,Rating Area 7
259.37,16842FL0070120,12015,Rating Area 8
229.9,16842FL0070120,12017,Rating Area 9
287.67,16842FL0070120,12019,Rating Area 10
265.49,16842FL0070120,12021,Rating Area 11
266.66,16842FL0070120,12023,Rating Area 12
259.95,16842FL0070120,12029,Rating Area 14
287.38,16842FL0070120,12031,Rating Area 15
277.16,16842FL0070120,12033,Rating Area 16
296.13,16842FL0070120,12035,Rating Area 17
259.08,16842FL0070120,12037,Rating Area 18
292.92,16842FL0070120,12039,Rating Area 19
252.95,16842FL0070120,12041,Rating Area 20
272.2,16842FL0070120,12043,Rating Area 21
257.91,16842FL0070120,12045,Rating Area 22
249.74,16842FL0070120,12047,Rating Area 23
294.09,16842FL0070120,12049,Rating Area 24
275.41,16842FL0070120,12051,Rating Area 25
270.16,16842FL0070120,12053,Rating Area 26
285.62,16842FL0070120,12055,Rating Area 27
282.71,16842FL0070120,12057,Rating Area 28
243.61,16842FL0070120,12059,Rating Area 29
266.37,16842FL0070120,12061,Rating Area 30
245.36,16842FL0070120,12063,Rating Area 31
289.71,16842FL0070120,12065,Rating Area 32
271.04,16842FL0070120,12067,Rating Area 33
270.16,16842FL0070120,12069,Rating Area 34
299.05,16842FL0070120,12071,Rating Area 35
261.99,16842FL0070120,12073,Rating Area 36
252.95,16842FL0070120,12075,Rating Area 37
277.75,16842FL0070120,12077,Rating Area 38
258.78,16842FL0070120,12079,Rating Area 39
